,cod_new,dsg_new,cod_old,dsg_old,Designação antiga,Observações (até 2013),Observações (após 2013),Concelho,Unnamed: 8,Unnamed: 9
4375,011813,UNIÃO DAS FREGUESIAS DE PONTE DE VAGOS E SANTA CATARINA,011813,UNIÃO DAS FREGUESIAS DE PONTE DE VAGOS E SANTA CATARINA,,,,VAGOS,,
4376,011814,UNIÃO DAS FREGUESIAS DE VAGOS E SANTO ANTÓNIO,011814,UNIÃO DAS FREGUESIAS DE VAGOS E SANTO ANTÓNIO,,,,VAGOS,,
4377,011910,"UNIÃO DAS FREGUESIAS DE VILA CHÃ, CODAL E VILA COVA DE PERRINHO",011910,"UNIÃO DAS FREGUESIAS DE VILA CHÃ, CODAL E VILA COVA DE PERRINHO",,,,VALE DE CAMBRA,,
4378,020106,UNIÃO DAS FREGUESIAS DE ALJUSTREL E RIO DE MOINHOS,020106,UNIÃO DAS FREGUESIAS DE ALJUSTREL E RIO DE MOINHOS,,,,ALJUSTREL,,
4379,020209,UNIÃO DAS FREGUESIAS DE ALMODÔVAR E GRAÇA DOS PADRÕES,020209,UNIÃO DAS FREGUESIAS DE ALMODÔVAR E GRAÇA DOS PADRÕES,,,,ALMODOVAR,,
4380,020210,UNIÃO DAS FREGUESIAS DE SANTA CLARA-A-NOVA E GOMES AIRES,020210,UNIÃO DAS FREGUESIAS DE SANTA CLARA-A-NOVA E GOMES AIRES,,,,ALMODOVAR,,
4381,020519,UNIÃO DAS FREGUESIAS DE ALBERNOA E TRINDADE,020519,UNIÃO DAS FREGUESIAS DE ALBERNOA E TRINDADE,,,,BEJA,,
4382,020520,UNIÃO DAS FREGUESIAS DE BEJA (SALVADOR E SANTA MARIA DA FEIRA),020520,UNIÃO DAS FREGUESIAS DE BEJA (SALVADOR E SANTA MARIA DA FEIRA),,,,BEJA,,
4383,020521,UNIÃO DAS FREGUESIAS DE BEJA (SANTIAGO MAIOR E SÃO JOÃO BAPTISTA),020521,UNIÃO DAS FREGUESIAS DE BEJA (SANTIAGO MAIOR E SÃO JOÃO BAPTISTA),,,,BEJA,,
4384,020522,UNIÃO DAS FREGUESIAS DE SALVADA E QUINTOS,020522,UNIÃO DAS FREGUESIAS DE SALVADA E QUINTOS,,,,BEJA,,
4385,020523,UNIÃO DAS FREGUESIAS DE SANTA VITÓRIA E MOMBEJA,020523,UNIÃO DAS FREGUESIAS DE SANTA VITÓRIA E MOMBEJA,,,,BEJA,,
4386,020524,UNIÃO DAS FREGUESIAS DE TRIGACHES E SÃO BRISSOS,020524,UNIÃO DAS FREGUESIAS DE TRIGACHES E SÃO BRISSOS,,,,BEJA,,
4387,020606,UNIÃO DAS FREGUESIAS DE CASTRO VERDE E CASÉVEL,020606,UNIÃO DAS FREGUESIAS DE CASTRO VERDE E CASÉVEL,,,,CASTRO VERDE,,
4388,020807,UNIÃO DAS FREGUESIAS DE ALFUNDÃO E PEROGUARDA,020807,UNIÃO DAS FREGUESIAS DE ALFUNDÃO E PEROGUARDA,,,,FERREIRA DO ALENTEJO,,
4389,020808,UNIÃO DAS FREGUESIAS DE FERREIRA DO ALENTEJO E CANHESTROS,020808,UNIÃO DAS FREGUESIAS DE FERREIRA DO ALENTEJO E CANHESTROS,,,,FERREIRA DO ALENTEJO,,
4390,020910,"UNIÃO DAS FREGUESIAS DE SÃO MIGUEL DO PINHEIRO, SÃO PEDRO DE SOLIS E SÃO SEBASTIÃO DOS CARROS",020910,"UNIÃO DAS FREGUESIAS DE SÃO MIGUEL DO PINHEIRO, SÃO PEDRO DE SOLIS E SÃO SEBASTIÃO DOS CARROS",,,,MERTOLA,,
4391,021009,UNIÃO DAS FREGUESIAS DE MOURA (SANTO AGOSTINHO E SÃO JOÃO BAPTISTA) E SANTO AMADOR,021009,UNIÃO DAS FREGUESIAS DE MOURA (SANTO AGOSTINHO E SÃO JOÃO BAPTISTA) E SANTO AMADOR,,,,MOURA,,
4392,021010,UNIÃO DAS FREGUESIAS DE SAFARA E SANTO ALEIXO DA RESTAURAÇÃO,021010,UNIÃO DAS FREGUESIAS DE SAFARA E SANTO ALEIXO DA RESTAURAÇÃO,,,,MOURA,,
4393,021118,COLOS,021118,COLOS,,,,ODEMIRA,,
4394,021119,SANTA CLARA-A-VELHA,021119,SANTA CLARA-A-VELHA,,,,ODEMIRA,,
4395,021199,ODEMIRA - SÃO SALVADOR - SANTA MARIA - BOAVISTA DOS PINHEIROS - LONGUEIRA/ALMOGRAVE,021120,SÃO SALVADOR E SANTA MARIA,,,,ODEMIRA,,
4396,021121,SÃO TEOTÓNIO,021121,SÃO TEOTÓNIO,,,,ODEMIRA,,
4397,021122,VALE DE SANTIAGO,021122,VALE DE SANTIAGO,,,,ODEMIRA,,
4398,021207,UNIÃO DAS FREGUESIAS DE GARVÃO E SANTA LUZIA,021207,UNIÃO DAS FREGUESIAS DE GARVÃO E SANTA LUZIA,,,,OURIQUE,,
4399,021208,UNIÃO DAS FREGUESIAS DE PANOIAS E CONCEIÇÃO,021208,UNIÃO DAS FREGUESIAS DE PANOIAS E CONCEIÇÃO,,,,OURIQUE,,
4400,021308,UNIÃO DAS FREGUESIAS DE SERPA (SALVADOR E SANTA MARIA),021308,UNIÃO DAS FREGUESIAS DE SERPA (SALVADOR E SANTA MARIA),,,,SERPA,,
4401,021309,UNIÃO DAS FREGUESIAS DE VILA NOVA DE SÃO BENTO E VALE DE VARGO,021309,UNIÃO DAS FREGUESIAS DE VILA NOVA DE SÃO BENTO E VALE DE VARGO,,,,SERPA,,
4402,030125,UNIÃO DAS FREGUESIAS DE AMARES E FIGUEIREDO,030125,UNIÃO DAS FREGUESIAS DE AMARES E FIGUEIREDO,,,,AMARES,,
4403,030126,"UNIÃO DAS FREGUESIAS DE CALDELAS, SEQUEIROS E PARANHOS",030126,"UNIÃO DAS FREGUESIAS DE CALDELAS, SEQUEIROS E PARANHOS",,,,AMARES,,
4404,030127,"UNIÃO DAS FREGUESIAS DE FERREIROS, PROZELO E BESTEIROS",030127,"UNIÃO DAS FREGUESIAS DE FERREIROS, PROZELO E BESTEIROS",,,,AMARES,,
4405,030128,UNIÃO DAS FREGUESIAS DE TORRE E PORTELA,030128,UNIÃO DAS FREGUESIAS DE TORRE E PORTELA,,,,AMARES,,
4406,030129,"UNIÃO DAS FREGUESIAS DE VILELA, SERAMIL E PAREDES SECAS",030129,"UNIÃO DAS FREGUESIAS DE VILELA, SERAMIL E PAREDES SECAS",,,,AMARES,,
4407,030290,UNIÃO DAS FREGUESIAS DE ALHEIRA E IGREJA NOVA,030290,UNIÃO DAS FREGUESIAS DE ALHEIRA E IGREJA NOVA,,,,BARCELOS,,
4408,030291,UNIÃO DAS FREGUESIAS DE ALVITO (SÃO PEDRO E SÃO MARTINHO) E COUTO,030291,UNIÃO DAS FREGUESIAS DE ALVITO (SÃO PEDRO E SÃO MARTINHO) E COUTO,,,,BARCELOS,,
4409,030292,UNIÃO DAS FREGUESIAS DE AREIAS DE VILAR E ENCOURADOS,030292,UNIÃO DAS FREGUESIAS DE AREIAS DE VILAR E ENCOURADOS,,,,BARCELOS,,
4410,030293,"UNIÃO DAS FREGUESIAS DE BARCELOS, VILA BOA E VILA FRESCAINHA (SÃO MARTINHO E SÃO PEDRO)",030293,"UNIÃO DAS FREGUESIAS DE BARCELOS, VILA BOA E VILA FRESCAINHA (SÃO MARTINHO E SÃO PEDRO)",,,,BARCELOS,,
4411,030294,UNIÃO DAS FREGUESIAS DE CAMPO E TAMEL (SÃO PEDRO FINS),030294,UNIÃO DAS FREGUESIAS DE CAMPO E TAMEL (SÃO PEDRO FINS),,,,BARCELOS,,
4412,030295,UNIÃO DAS FREGUESIAS DE CARREIRA E FONTE COBERTA,030295,UNIÃO DAS FREGUESIAS DE CARREIRA E FONTE COBERTA,,,,BARCELOS,,
4413,030296,"UNIÃO DAS FREGUESIAS DE CHORENTE, GÓIOS, COUREL, PEDRA FURADA E GUERAL",030296,"UNIÃO DAS FREGUESIAS DE CHORENTE, GÓIOS, COUREL, PEDRA FURADA E GUERAL",,,,BARCELOS,,
4414,030297,UNIÃO DAS FREGUESIAS DE CREIXOMIL E MARIZ,030297,UNIÃO DAS FREGUESIAS DE CREIXOMIL E MARIZ,,,,BARCELOS,,
4415,030298,UNIÃO DAS FREGUESIAS DE DURRÃES E TREGOSA,030298,UNIÃO DAS FREGUESIAS DE DURRÃES E TREGOSA,,,,BARCELOS,,
4416,030299,UNIÃO DAS FREGUESIAS DE GAMIL E MIDÕES,030299,UNIÃO DAS FREGUESIAS DE GAMIL E MIDÕES,,,,BARCELOS,,
4417,0302FA,"UNIÃO DAS FREGUESIAS DE MILHAZES, VILAR DE FIGOS E FARIA",0302FA,"UNIÃO DAS FREGUESIAS DE MILHAZES, VILAR DE FIGOS E FARIA",,,,BARCELOS,,
4418,0302FB,UNIÃO DAS FREGUESIAS DE NEGREIROS E CHAVÃO,0302FB,UNIÃO DAS FREGUESIAS DE NEGREIROS E CHAVÃO,,,,BARCELOS,,
4419,0302FC,UNIÃO DAS FREGUESIAS DE QUINTIÃES E AGUIAR,0302FC,UNIÃO DAS FREGUESIAS DE QUINTIÃES E AGUIAR,,,,BARCELOS,,
4420,0302FD,UNIÃO DAS FREGUESIAS DE SEQUEADE E BASTUÇO (SÃO JOÃO E SANTO ESTEVÃO),0302FD,UNIÃO DAS FREGUESIAS DE SEQUEADE E BASTUÇO (SÃO JOÃO E SANTO ESTEVÃO),,,,BARCELOS,,
4421,0302FE,UNIÃO DAS FREGUESIAS DE SILVEIROS E RIO COVO (SANTA EULÁLIA),0302FE,UNIÃO DAS FREGUESIAS DE SILVEIROS E RIO COVO (SANTA EULÁLIA),,,,BARCELOS,,
4422,0302FF,UNIÃO DAS FREGUESIAS DE TAMEL (SANTA LEOCÁDIA) E VILAR DO MONTE,0302FF,UNIÃO DAS FREGUESIAS DE TAMEL (SANTA LEOCÁDIA) E VILAR DO MONTE,,,,BARCELOS,,
4423,0302FG,"UNIÃO DAS FREGUESIAS DE VIATODOS, GRIMANCELOS, MINHOTÃES E MONTE DE FRALÃES",0302FG,"UNIÃO DAS FREGUESIAS DE VIATODOS, GRIMANCELOS, MINHOTÃES E MONTE DE FRALÃES",,,,BARCELOS,,
4424,0302FH,UNIÃO DAS FREGUESIAS DE VILA COVA E FEITOS,0302FH,UNIÃO DAS FREGUESIAS DE VILA COVA E FEITOS,,,,BARCELOS,,
4425,030363,UNIÃO DAS FREGUESIAS DE ARENTIM E CUNHA,030363,UNIÃO DAS FREGUESIAS DE ARENTIM E CUNHA,,,,BRAGA,,
4426,030364,"UNIÃO DAS FREGUESIAS DE BRAGA (MAXIMINOS, SÉ E CIVIDADE)",030364,"UNIÃO DAS FREGUESIAS DE BRAGA (MAXIMINOS, SÉ E CIVIDADE)",,,,BRAGA,,
4427,030365,UNIÃO DAS FREGUESIAS DE BRAGA (SÃO JOSÉ DE SÃO LÁZARO E SÃO JOÃO DO SOUTO),030365,UNIÃO DAS FREGUESIAS DE BRAGA (SÃO JOSÉ DE SÃO LÁZARO E SÃO JOÃO DO SOUTO),,,,BRAGA,,
4428,030366,UNIÃO DAS FREGUESIAS DE CABREIROS E PASSOS (SÃO JULIÃO),030366,UNIÃO DAS FREGUESIAS DE CABREIROS E PASSOS (SÃO JULIÃO),,,,BRAGA,,
4429,030367,"UNIÃO DAS FREGUESIAS DE CELEIRÓS, AVELEDA E VIMIEIRO",030367,"UNIÃO DAS FREGUESIAS DE CELEIRÓS, AVELEDA E VIMIEIRO",,,,BRAGA,,
4430,030368,UNIÃO DAS FREGUESIAS DE CRESPOS E POUSADA,030368,UNIÃO DAS FREGUESIAS DE CRESPOS E POUSADA,,,,BRAGA,,
4431,030369,UNIÃO DAS FREGUESIAS DE ESCUDEIROS E PENSO (SANTO ESTÊVÃO E SÃO VICENTE),030369,UNIÃO DAS FREGUESIAS DE ESCUDEIROS E PENSO (SANTO ESTÊVÃO E SÃO VICENTE),,,,BRAGA,,
4432,030370,UNIÃO DAS FREGUESIAS DE ESTE (SÃO PEDRO E SÃO MAMEDE),030370,UNIÃO DAS FREGUESIAS DE ESTE (SÃO PEDRO E SÃO MAMEDE),,,,BRAGA,,
4433,030371,UNIÃO DAS FREGUESIAS DE FERREIROS E GONDIZALVES,030371,UNIÃO DAS FREGUESIAS DE FERREIROS E GONDIZALVES,,,,BRAGA,,
4434,030372,UNIÃO DAS FREGUESIAS DE GUISANDE E OLIVEIRA (SÃO PEDRO),030372,UNIÃO DAS FREGUESIAS DE GUISANDE E OLIVEIRA (SÃO PEDRO),,,,BRAGA,,
4435,030373,UNIÃO DAS FREGUESIAS DE LOMAR E ARCOS,030373,UNIÃO DAS FREGUESIAS DE LOMAR E ARCOS,,,,BRAGA,,
4436,030374,"UNIÃO DAS FREGUESIAS DE MERELIM (SÃO PAIO), PANOIAS E PARADA DE TIBÃES",030374,"UNIÃO DAS FREGUESIAS DE MERELIM (SÃO PAIO), PANOIAS E PARADA DE TIBÃES",,,,BRAGA,,
4437,030375,UNIÃO DAS FREGUESIAS DE MERELIM (SÃO PEDRO) E FROSSOS,030375,UNIÃO DAS FREGUESIAS DE MERELIM (SÃO PEDRO) E FROSSOS,,,,BRAGA,,
4438,030376,UNIÃO DAS FREGUESIAS DE MORREIRA E TRANDEIRAS,030376,UNIÃO DAS FREGUESIAS DE MORREIRA E TRANDEIRAS,,,,BRAGA,,
4439,030377,"UNIÃO DAS FREGUESIAS DE NOGUEIRA, FRAIÃO E LAMAÇÃES",030377,"UNIÃO DAS FREGUESIAS DE NOGUEIRA, FRAIÃO E LAMAÇÃES",,,,BRAGA,,
4440,030378,UNIÃO DAS FREGUESIAS DE NOGUEIRÓ E TENÕES,030378,UNIÃO DAS FREGUESIAS DE NOGUEIRÓ E TENÕES,,,,BRAGA,,
4441,030379,"UNIÃO DAS FREGUESIAS DE REAL, DUME E SEMELHE",030379,"UNIÃO DAS FREGUESIAS DE REAL, DUME E SEMELHE",,,,BRAGA,,
4442,030380,UNIÃO DAS FREGUESIAS DE SANTA LUCRÉCIA DE ALGERIZ E NAVARRA,030380,UNIÃO DAS FREGUESIAS DE SANTA LUCRÉCIA DE ALGERIZ E NAVARRA,,,,BRAGA,,
4443,030381,UNIÃO DAS FREGUESIAS DE VILAÇA E FRADELOS,030381,UNIÃO DAS FREGUESIAS DE VILAÇA E FRADELOS,,,,BRAGA,,
4444,030418,UNIÃO DAS FREGUESIAS DE ALVITE E PASSOS,030418,UNIÃO DAS FREGUESIAS DE ALVITE E PASSOS,,,,CABECEIRAS DE BASTO,,
4445,030419,UNIÃO DAS FREGUESIAS DE ARCO DE BAÚLHE E VILA NUNE,030419,UNIÃO DAS FREGUESIAS DE ARCO DE BAÚLHE E VILA NUNE,,,,CABECEIRAS DE BASTO,,
4446,030420,UNIÃO DAS FREGUESIAS DE GONDIÃES E VILAR DE CUNHAS,030420,UNIÃO DAS FREGUESIAS DE GONDIÃES E VILAR DE CUNHAS,,,,CABECEIRAS DE BASTO,,
4447,030421,"UNIÃO DAS FREGUESIAS DE REFOJOS DE BASTO, OUTEIRO E PAINZELA",030421,"UNIÃO DAS FREGUESIAS DE REFOJOS DE BASTO, OUTEIRO E PAINZELA",,,,CABECEIRAS DE BASTO,,
4448,030523,"UNIÃO DAS FREGUESIAS DE BRITELO, GÉMEOS E OURILHE",030523,"UNIÃO DAS FREGUESIAS DE BRITELO, GÉMEOS E OURILHE",,,,CELORICO DE BASTO,,
4449,030524,UNIÃO DAS FREGUESIAS DE CAÇARILHE E INFESTA,030524,UNIÃO DAS FREGUESIAS DE CAÇARILHE E INFESTA,,,,CELORICO DE BASTO,,
4450,030525,UNIÃO DAS FREGUESIAS DE CANEDO DE BASTO E CORGO,030525,UNIÃO DAS FREGUESIAS DE CANEDO DE BASTO E CORGO,,,,CELORICO DE BASTO,,
4451,030526,UNIÃO DAS FREGUESIAS DE CARVALHO E BASTO (SANTA TECLA),030526,UNIÃO DAS FREGUESIAS DE CARVALHO E BASTO (SANTA TECLA),,,,CELORICO DE BASTO,,
4452,030527,"UNIÃO DAS FREGUESIAS DE VEADE, GAGOS E MOLARES",030527,"UNIÃO DAS FREGUESIAS DE VEADE, GAGOS E MOLARES",,,,CELORICO DE BASTO,,
4453,030616,UNIÃO DAS FREGUESIAS DE APÚLIA E FÃO,030616,UNIÃO DAS FREGUESIAS DE APÚLIA E FÃO,,,,ESPOSENDE,,
4454,030617,UNIÃO DAS FREGUESIAS DE BELINHO E MAR,030617,UNIÃO DAS FREGUESIAS DE BELINHO E MAR,,,,ESPOSENDE,,
4455,030618,"UNIÃO DAS FREGUESIAS DE ESPOSENDE, MARINHAS E GANDRA",030618,"UNIÃO DAS FREGUESIAS DE ESPOSENDE, MARINHAS E GANDRA",,,,ESPOSENDE,,
4456,030619,UNIÃO DAS FREGUESIAS DE FONTE BOA E RIO TINTO,030619,UNIÃO DAS FREGUESIAS DE FONTE BOA E RIO TINTO,,,,ESPOSENDE,,
4457,030620,UNIÃO DAS FREGUESIAS DE PALMEIRA DE FARO E CURVOS,030620,UNIÃO DAS FREGUESIAS DE PALMEIRA DE FARO E CURVOS,,,,ESPOSENDE,,
4458,030737,"UNIÃO DE FREGUESIAS DE ABOIM, FELGUEIRAS, GONTIM E PEDRAÍDO",030737,"UNIÃO DE FREGUESIAS DE ABOIM, FELGUEIRAS, GONTIM E PEDRAÍDO",,,,FAFE,,
4459,030738,UNIÃO DE FREGUESIAS DE AGRELA E SERAFÃO,030738,UNIÃO DE FREGUESIAS DE AGRELA E SERAFÃO,,,,FAFE,,
4460,030739,UNIÃO DE FREGUESIAS DE ANTIME E SILVARES (SÃO CLEMENTE),030739,UNIÃO DE FREGUESIAS DE ANTIME E SILVARES (SÃO CLEMENTE),,,,FAFE,,
4461,030740,"UNIÃO DE FREGUESIAS DE ARDEGÃO, ARNOZELA E SEIDÕES",030740,"UNIÃO DE FREGUESIAS DE ARDEGÃO, ARNOZELA E SEIDÕES",,,,FAFE,,
4462,030741,UNIÃO DE FREGUESIAS DE CEPÃES E FAREJA,030741,UNIÃO DE FREGUESIAS DE CEPÃES E FAREJA,,,,FAFE,,
4463,030742,UNIÃO DE FREGUESIAS DE FREITAS E VILA COVA,030742,UNIÃO DE FREGUESIAS DE FREITAS E VILA COVA,,,,FAFE,,
4464,030743,UNIÃO DE FREGUESIAS DE MONTE E QUEIMADELA,030743,UNIÃO DE FREGUESIAS DE MONTE E QUEIMADELA,,,,FAFE,,
4465,030744,UNIÃO DE FREGUESIAS DE MOREIRA DO REI E VÁRZEA COVA,030744,UNIÃO DE FREGUESIAS DE MOREIRA DO REI E VÁRZEA COVA,,,,FAFE,,
4466,030875,UNIÃO DAS FREGUESIAS DE ABAÇÃO E GÉMEOS,030875,UNIÃO DAS FREGUESIAS DE ABAÇÃO E GÉMEOS,,,,GUIMARAES,,
4467,030876,"UNIÃO DAS FREGUESIAS DE AIRÃO SANTA MARIA, AIRÃO SÃO JOÃO E VERMIL",030876,"UNIÃO DAS FREGUESIAS DE AIRÃO SANTA MARIA, AIRÃO SÃO JOÃO E VERMIL",,,,GUIMARAES,,
4468,030877,UNIÃO DAS FREGUESIAS DE AROSA E CASTELÕES,030877,UNIÃO DAS FREGUESIAS DE AROSA E CASTELÕES,,,,GUIMARAES,,
4469,030878,UNIÃO DAS FREGUESIAS DE ATÃES E RENDUFE,030878,UNIÃO DAS FREGUESIAS DE ATÃES E RENDUFE,,,,GUIMARAES,,
4470,030879,UNIÃO DAS FREGUESIAS DE BRITEIROS SANTO ESTÊVÃO E DONIM,030879,UNIÃO DAS FREGUESIAS DE BRITEIROS SANTO ESTÊVÃO E DONIM,,,,GUIMARAES,,
4471,030880,UNIÃO DAS FREGUESIAS DE BRITEIROS SÃO SALVADOR E BRITEIROS SANTA LEOCÁDIA,030880,UNIÃO DAS FREGUESIAS DE BRITEIROS SÃO SALVADOR E BRITEIROS SANTA LEOCÁDIA,,,,GUIMARAES,,
4472,030881,UNIÃO DAS FREGUESIAS DE CANDOSO SÃO TIAGO E MASCOTELOS,030881,UNIÃO DAS FREGUESIAS DE CANDOSO SÃO TIAGO E MASCOTELOS,,,,GUIMARAES,,
4473,030882,UNIÃO DAS FREGUESIAS DE CONDE E GANDARELA,030882,UNIÃO DAS FREGUESIAS DE CONDE E GANDARELA,,,,GUIMARAES,,
4474,030883,"UNIÃO DAS FREGUESIAS DE LEITÕES, OLEIROS E FIGUEIREDO",030883,"UNIÃO DAS FREGUESIAS DE LEITÕES, OLEIROS E FIGUEIREDO",,,,GUIMARAES,,
4475,030884,"UNIÃO DAS FREGUESIAS DE OLIVEIRA, SÃO PAIO E SÃO SEBASTIÃO",030884,"UNIÃO DAS FREGUESIAS DE OLIVEIRA, SÃO PAIO E SÃO SEBASTIÃO",,,,GUIMARAES,,
4476,030885,UNIÃO DAS FREGUESIAS DE PRAZINS SANTO TIRSO E CORVITE,030885,UNIÃO DAS FREGUESIAS DE PRAZINS SANTO TIRSO E CORVITE,,,,GUIMARAES,,
4477,030886,UNIÃO DAS FREGUESIAS DE SANDE SÃO LOURENÇO E BALAZAR,030886,UNIÃO DAS FREGUESIAS DE SANDE SÃO LOURENÇO E BALAZAR,,,,GUIMARAES,,
4478,030887,UNIÃO DAS FREGUESIAS DE SANDE VILA NOVA E SANDE SÃO CLEMENTE,030887,UNIÃO DAS FREGUESIAS DE SANDE VILA NOVA E SANDE SÃO CLEMENTE,,,,GUIMARAES,,
4479,030888,UNIÃO DAS FREGUESIAS DE SELHO SÃO LOURENÇO E GOMINHÃES,030888,UNIÃO DAS FREGUESIAS DE SELHO SÃO LOURENÇO E GOMINHÃES,,,,GUIMARAES,,
4480,030889,UNIÃO DAS FREGUESIAS DE SERZEDO E CALVOS,030889,UNIÃO DAS FREGUESIAS DE SERZEDO E CALVOS,,,,GUIMARAES,,
4481,030890,"UNIÃO DAS FREGUESIAS DE SOUTO SANTA MARIA, SOUTO SÃO SALVADOR E GONDOMAR",030890,"UNIÃO DAS FREGUESIAS DE SOUTO SANTA MARIA, SOUTO SÃO SALVADOR E GONDOMAR",,,,GUIMARAES,,
4482,030891,UNIÃO DAS FREGUESIAS DE TABUADELO E SÃO FAUSTINO,030891,UNIÃO DAS FREGUESIAS DE TABUADELO E SÃO FAUSTINO,,,,GUIMARAES,,
4483,030930,UNIÃO DAS FREGUESIAS DE ÁGUAS SANTAS E MOURE,030930,UNIÃO DAS FREGUESIAS DE ÁGUAS SANTAS E MOURE,,,,POVOA DE LANHOSO,,
4484,030931,UNIÃO DAS FREGUESIAS DE CALVOS E FRADES,030931,UNIÃO DAS FREGUESIAS DE CALVOS E FRADES,,,,POVOA DE LANHOSO,,
4485,030932,UNIÃO DAS FREGUESIAS DE CAMPOS E LOUREDO,030932,UNIÃO DAS FREGUESIAS DE CAMPOS E LOUREDO,,,,POVOA DE LANHOSO,,
4486,030933,UNIÃO DAS FREGUESIAS DE ESPERANÇA E BRUNHAIS,030933,UNIÃO DAS FREGUESIAS DE ESPERANÇA E BRUNHAIS,,,,POVOA DE LANHOSO,,
4487,030934,UNIÃO DAS FREGUESIAS DE FONTE ARCADA E OLIVEIRA,030934,UNIÃO DAS FREGUESIAS DE FONTE ARCADA E OLIVEIRA,,,,POVOA DE LANHOSO,,
4488,030935,"UNIÃO DAS FREGUESIAS DE VERIM, FRIANDE E AJUDE",030935,"UNIÃO DAS FREGUESIAS DE VERIM, FRIANDE E AJUDE",,,,POVOA DE LANHOSO,,
4489,031018,UNIÃO DAS FREGUESIAS DE CHAMOIM E VILAR,031018,UNIÃO DAS FREGUESIAS DE CHAMOIM E VILAR,,,,TERRAS DE BOURO,,
4490,031019,UNIÃO DAS FREGUESIAS DE CHORENSE E MONTE,031019,UNIÃO DAS FREGUESIAS DE CHORENSE E MONTE,,,,TERRAS DE BOURO,,
4491,031020,UNIÃO DAS FREGUESIAS DE CIBÕES E BRUFE,031020,UNIÃO DAS FREGUESIAS DE CIBÕES E BRUFE,,,,TERRAS DE BOURO,,
4492,031122,UNIÃO DAS FREGUESIAS DE ANISSÓ E SOUTELO,031122,UNIÃO DAS FREGUESIAS DE ANISSÓ E SOUTELO,,,,VIEIRA DO MINHO,,
4493,031123,UNIÃO DAS FREGUESIAS DE ANJOS E VILAR DO CHÃO,031123,UNIÃO DAS FREGUESIAS DE ANJOS E VILAR DO CHÃO,,,,VIEIRA DO MINHO,,
4494,031125,UNIÃO DAS FREGUESIAS DE RUIVÃES E CAMPOS,031125,UNIÃO DAS FREGUESIAS DE RUIVÃES E CAMPOS,,,,VIEIRA DO MINHO,,
4495,031124,UNIÃO DAS FREGUESIAS DE CANIÇADA E SOENGAS,031124,UNIÃO DAS FREGUESIAS DE CANIÇADA E SOENGAS,,,,VIEIRA DO MINHO,,
4496,031126,UNIÃO DAS FREGUESIAS DE VENTOSA E COVA,031126,UNIÃO DAS FREGUESIAS DE VENTOSA E COVA,,,,VIEIRA DO MINHO,,
4497,031250,UNIÃO DAS FREGUESIAS DE ANTAS E ABADE DE VERMOIM,031250,UNIÃO DAS FREGUESIAS DE ANTAS E ABADE DE VERMOIM,,,,VILA NOVA DE FAMALICAO,,
4498,031251,UNIÃO DAS FREGUESIAS DE ARNOSO (SANTA MARIA E SANTA EULÁLIA) E SEZURES,031251,UNIÃO DAS FREGUESIAS DE ARNOSO (SANTA MARIA E SANTA EULÁLIA) E SEZURES,,,,VILA NOVA DE FAMALICAO,,
4499,031252,UNIÃO DAS FREGUESIAS DE AVIDOS E LAGOA,031252,UNIÃO DAS FREGUESIAS DE AVIDOS E LAGOA,,,,VILA NOVA DE FAMALICAO,,
4500,031253,UNIÃO DAS FREGUESIAS DE CARREIRA E BENTE,031253,UNIÃO DAS FREGUESIAS DE CARREIRA E BENTE,,,,VILA NOVA DE FAMALICAO,,
4501,031254,UNIÃO DAS FREGUESIAS DE ESMERIZ E CABEÇUDOS,031254,UNIÃO DAS FREGUESIAS DE ESMERIZ E CABEÇUDOS,,,,VILA NOVA DE FAMALICAO,,
4502,031255,"UNIÃO DAS FREGUESIAS DE GONDIFELOS, CAVALÕES E OUTIZ",031255,"UNIÃO DAS FREGUESIAS DE GONDIFELOS, CAVALÕES E OUTIZ",,,,VILA NOVA DE FAMALICAO,,
4503,031256,"UNIÃO DAS FREGUESIAS DE LEMENHE, MOUQUIM E JESUFREI",031256,"UNIÃO DAS FREGUESIAS DE LEMENHE, MOUQUIM E JESUFREI",,,,VILA NOVA DE FAMALICAO,,
4504,031257,UNIÃO DAS FREGUESIAS DE RUIVÃES E NOVAIS,031257,UNIÃO DAS FREGUESIAS DE RUIVÃES E NOVAIS,,,,VILA NOVA DE FAMALICAO,,
4505,031258,UNIÃO DAS FREGUESIAS DE SEIDE,031258,UNIÃO DAS FREGUESIAS DE SEIDE,,,,VILA NOVA DE FAMALICAO,,
4506,031259,"UNIÃO DAS FREGUESIAS DE VALE (SÃO COSME), TELHADO E PORTELA",031259,"UNIÃO DAS FREGUESIAS DE VALE (SÃO COSME), TELHADO E PORTELA",,,,VILA NOVA DE FAMALICAO,,
4507,031260,UNIÃO DAS FREGUESIAS DE VILA NOVA DE FAMALICÃO E CALENDÁRIO,031260,UNIÃO DAS FREGUESIAS DE VILA NOVA DE FAMALICÃO E CALENDÁRIO,,,,VILA NOVA DE FAMALICAO,,
4508,031359,ABOIM DA NÓBREGA E GONDOMAR,031359,ABOIM DA NÓBREGA E GONDOMAR,,,,VILA VERDE,,
4509,031360,UNIÃO DAS FREGUESIAS DA RIBEIRA DO NEIVA,031360,UNIÃO DAS FREGUESIAS DA RIBEIRA DO NEIVA,,,,VILA VERDE,,
